,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
21469,COL,South America,Colombia,2020-05-29,26688.0,1322.0,1079.571,853.0,31.0,24.429,524.499,25.981,21.217,16.764,0.609,0.48,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21470,COL,South America,Colombia,2020-05-30,28236.0,1548.0,1151.286,890.0,37.0,26.429,554.921,30.423,22.626,17.491,0.727,0.519,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21471,COL,South America,Colombia,2020-05-31,29383.0,1147.0,1172.571,939.0,49.0,30.286,577.463,22.542,23.045,18.454,0.963,0.595,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,5.64
21472,COL,South America,Colombia,2020-06-01,30493.0,1110.0,1216.0,969.0,30.0,31.286,599.278,21.815,23.898,19.044,0.59,0.615,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21473,COL,South America,Colombia,2020-06-02,31833.0,1340.0,1261.429,1009.0,40.0,33.286,625.613,26.335,24.791,19.83,0.786,0.654,1.28,,,,,,,,,,343518.0,6.751,,,,,,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21474,COL,South America,Colombia,2020-06-03,33354.0,1521.0,1321.429,1045.0,36.0,34.571,655.505,29.892,25.97,20.537,0.708,0.679,1.27,,,,,,,,,12820.0,356338.0,7.003,0.252,,,,,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21475,COL,South America,Colombia,2020-06-04,35120.0,1766.0,1393.429,1087.0,42.0,37.857,690.212,34.707,27.385,21.363,0.825,0.744,1.25,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21476,COL,South America,Colombia,2020-06-05,36635.0,1515.0,1421.0,1145.0,58.0,41.714,719.987,29.774,27.927,22.503,1.14,0.82,1.22,,,,,,,,,,380206.0,7.472,,,,,,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21477,COL,South America,Colombia,2020-06-06,38027.0,1392.0,1398.714,1205.0,60.0,45.0,747.344,27.357,27.489,23.682,1.179,0.884,1.19,,,,,,,,,14296.0,394502.0,7.753,0.281,,,,,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21478,COL,South America,Colombia,2020-06-07,39236.0,1209.0,1407.571,1259.0,54.0,45.714,771.104,23.76,27.663,24.743,1.061,0.898,1.18,,,,,,,,,10885.0,405387.0,7.967,0.214,,,,,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,13.44
21479,COL,South America,Colombia,2020-06-08,40719.0,1483.0,1460.857,1308.0,49.0,48.429,800.249,29.145,28.71,25.706,0.963,0.952,1.19,,,,,,,,,11028.0,416415.0,8.184,0.217,,,,,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21480,COL,South America,Colombia,2020-06-09,42078.0,1359.0,1463.571,1372.0,64.0,51.857,826.958,26.708,28.764,26.964,1.258,1.019,1.19,,,,,,,,,12430.0,428845.0,8.428,0.244,12190.0,0.24,,,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21481,COL,South America,Colombia,2020-06-10,43682.0,1604.0,1475.429,1433.0,61.0,55.429,858.481,31.523,28.997,28.163,1.199,1.089,1.19,,,,,,,,,11764.0,440609.0,8.659,0.231,12039.0,0.237,0.149,6.7,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21482,COL,South America,Colombia,2020-06-11,45212.0,1530.0,1441.714,1488.0,55.0,57.286,888.55,30.069,28.334,29.244,1.081,1.126,1.2,,,,,,,,,13253.0,453862.0,8.92,0.26,12227.0,0.24,0.151,6.6,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21483,COL,South America,Colombia,2020-06-12,46858.0,1646.0,1460.429,1545.0,57.0,57.143,920.899,32.349,28.702,30.364,1.12,1.123,1.23,,,,,,,,,11988.0,465850.0,9.155,0.236,12235.0,0.24,0.156,6.4,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21484,COL,South America,Colombia,2020-06-13,48746.0,1888.0,1531.286,1592.0,47.0,55.286,958.004,37.105,30.094,31.288,0.924,1.087,1.27,,,,,,,,,11523.0,477373.0,9.382,0.226,11839.0,0.233,0.159,6.3,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21485,COL,South America,Colombia,2020-06-14,50939.0,2193.0,1671.857,1667.0,75.0,58.286,1001.103,43.099,32.857,32.762,1.474,1.145,1.3,,,,,,,,,15362.0,492735.0,9.684,0.302,12478.0,0.245,0.165,6.1,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,18.23
21486,COL,South America,Colombia,2020-06-15,53063.0,2124.0,1763.429,1726.0,59.0,59.714,1042.846,41.743,34.657,33.921,1.16,1.174,1.32,,,,,,,,,12500.0,505235.0,9.929,0.246,12689.0,0.249,0.167,6.0,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21487,COL,South America,Colombia,2020-06-16,54931.0,1868.0,1836.143,1801.0,75.0,61.286,1079.558,36.712,36.086,35.395,1.474,1.204,1.32,,,,,,,,,12380.0,517615.0,10.173,0.243,12681.0,0.249,0.175,5.7,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21488,COL,South America,Colombia,2020-06-17,57046.0,2115.0,1909.143,1864.0,63.0,61.571,1121.124,41.566,37.52,36.633,1.238,1.21,1.33,,,,,,,,,15167.0,532782.0,10.471,0.298,13168.0,0.259,0.19,5.3,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21489,COL,South America,Colombia,2020-06-18,60217.0,3171.0,2143.571,1950.0,86.0,66.0,1183.443,62.32,42.128,38.323,1.69,1.297,1.35,,,,,,,,,15361.0,548143.0,10.773,0.302,13469.0,0.265,0.194,5.2,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21490,COL,South America,Colombia,2020-06-19,63276.0,3059.0,2345.429,2045.0,95.0,71.429,1243.562,60.118,46.095,40.19,1.867,1.404,1.34,,,,,,,,,17665.0,565808.0,11.12,0.347,14280.0,0.281,0.199,5.0,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21491,COL,South America,Colombia,2020-06-20,65633.0,2357.0,2412.429,2126.0,81.0,76.286,1289.884,46.322,47.411,41.782,1.592,1.499,1.32,,,,,,,,,17412.0,583220.0,11.462,0.342,15121.0,0.297,0.205,4.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21492,COL,South America,Colombia,2020-06-21,68652.0,3019.0,2530.429,2237.0,111.0,81.429,1349.216,59.332,49.73,43.964,2.181,1.6,1.32,,,,,,,,,18405.0,601625.0,11.824,0.362,15556.0,0.306,0.214,4.7,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,26.86
21493,COL,South America,Colombia,2020-06-22,71183.0,2531.0,2588.571,2310.0,73.0,83.429,1398.958,49.742,50.873,45.398,1.435,1.64,1.31,,,,,,,,,15971.0,617596.0,12.138,0.314,16052.0,0.315,0.217,4.6,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21494,COL,South America,Colombia,2020-06-23,73572.0,2389.0,2663.0,2404.0,94.0,86.143,1445.909,46.951,52.336,47.246,1.847,1.693,1.3,,,,,,,,,13871.0,631467.0,12.41,0.273,16265.0,0.32,0.222,4.5,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21495,COL,South America,Colombia,2020-06-24,77113.0,3541.0,2866.714,2491.0,87.0,89.571,1515.5,69.591,56.339,48.956,1.71,1.76,1.3,,,,,,,,,17361.0,648828.0,12.751,0.341,16578.0,0.326,0.226,4.4,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21496,COL,South America,Colombia,2020-06-25,80599.0,3486.0,2911.714,2654.0,163.0,100.571,1584.01,68.51,57.224,52.159,3.203,1.977,1.29,,,,,,,,,18383.0,667211.0,13.113,0.361,17010.0,0.334,0.235,4.3,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21497,COL,South America,Colombia,2020-06-26,84442.0,3843.0,3023.714,2811.0,157.0,109.429,1659.536,75.526,59.425,55.245,3.086,2.151,1.28,,,,,,,,,18817.0,686028.0,13.482,0.37,17174.0,0.338,0.24,4.2,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21498,COL,South America,Colombia,2020-06-27,88591.0,4149.0,3279.714,2939.0,128.0,116.143,1741.077,81.54,64.456,57.76,2.516,2.283,1.27,,,,,,,,,19122.0,705150.0,13.858,0.376,17419.0,0.342,0.256,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21499,COL,South America,Colombia,2020-06-28,91769.0,3178.0,3302.429,3178.0,239.0,134.429,1803.534,62.457,64.903,62.457,4.697,2.642,1.24,,,,,,,,,17561.0,722711.0,14.203,0.345,17298.0,0.34,0.256,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,33.45
21500,COL,South America,Colombia,2020-06-29,95043.0,3274.0,3408.571,3274.0,96.0,137.714,1867.878,64.344,66.989,64.344,1.887,2.706,1.22,,,,,,,,,17598.0,740309.0,14.549,0.346,17530.0,0.345,0.261,3.8,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21501,COL,South America,Colombia,2020-06-30,97846.0,2803.0,3467.714,3334.0,60.0,132.857,1922.965,55.087,68.151,65.523,1.179,2.611,1.2,,,,,,,,,17208.0,757517.0,14.887,0.338,18007.0,0.354,0.26,3.8,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21502,COL,South America,Colombia,2020-07-01,102009.0,4163.0,3556.571,3470.0,136.0,139.857,2004.78,81.815,69.897,68.196,2.673,2.749,1.19,,,,,,,,,18019.0,775536.0,15.242,0.354,18101.0,0.356,0.268,3.7,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21503,COL,South America,Colombia,2020-07-02,106110.0,4101.0,3644.429,3641.0,171.0,141.0,2085.377,80.597,71.624,71.556,3.361,2.771,1.17,,,,,,,,,19108.0,794644.0,15.617,0.376,18205.0,0.358,0.265,3.8,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21504,COL,South America,Colombia,2020-07-03,109505.0,3395.0,3580.429,3777.0,136.0,138.0,2152.099,66.722,70.366,74.229,2.673,2.712,1.16,,,,,,,,,20518.0,815162.0,16.02,0.403,18448.0,0.363,0.267,3.7,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21505,COL,South America,Colombia,2020-07-04,113389.0,3884.0,3542.571,3942.0,165.0,143.286,2228.431,76.332,69.622,77.472,3.243,2.816,1.17,,,,,,,,,20850.0,836012.0,16.43,0.41,18695.0,0.367,0.257,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21506,COL,South America,Colombia,2020-07-05,117110.0,3721.0,3620.143,4064.0,122.0,126.571,2301.56,73.129,71.147,79.87,2.398,2.488,1.18,,,,,,,,,20963.0,856975.0,16.842,0.412,19181.0,0.377,0.26,3.8,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,36.48
21507,COL,South America,Colombia,2020-07-06,120281.0,3171.0,3605.429,4210.0,146.0,133.714,2363.879,62.32,70.857,82.739,2.869,2.628,1.2,,,,,,,,,20366.0,877341.0,17.242,0.4,19576.0,0.385,0.256,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21508,COL,South America,Colombia,2020-07-07,124494.0,4213.0,3806.857,4359.0,149.0,146.429,2446.677,82.798,74.816,85.667,2.928,2.878,1.22,,,,,,,,,21039.0,898380.0,17.656,0.413,20123.0,0.395,0.258,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21509,COL,South America,Colombia,2020-07-08,128638.0,4144.0,3804.143,4527.0,168.0,151.0,2528.119,81.442,74.763,88.969,3.302,2.968,1.24,,,,,,,,,21332.0,919712.0,18.075,0.419,20597.0,0.405,0.251,4.0,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21510,COL,South America,Colombia,2020-07-09,133973.0,5335.0,3980.429,4714.0,187.0,153.286,2632.968,104.849,78.227,92.644,3.675,3.013,1.26,,,,,,,,,21272.0,940984.0,18.493,0.418,20906.0,0.411,0.255,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21511,COL,South America,Colombia,2020-07-10,140776.0,6803.0,4467.286,4925.0,211.0,164.0,2766.667,133.699,87.795,96.791,4.147,3.223,1.27,,,,,,,,,23188.0,964172.0,18.949,0.456,21287.0,0.418,0.249,4.0,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21512,COL,South America,Colombia,2020-07-11,145632.0,4856.0,4606.143,5119.0,194.0,168.143,2862.102,95.435,90.524,100.604,3.813,3.305,1.26,,,,,,,,,37461.0,1001633.0,19.685,0.736,23660.0,0.465,0.246,4.1,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21513,COL,South America,Colombia,2020-07-12,150445.0,4813.0,4762.143,5307.0,188.0,177.571,2956.692,94.59,93.59,104.298,3.695,3.49,1.25,,,,,,,,,25081.0,1026714.0,20.178,0.493,24248.0,0.477,0.246,4.1,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,48.32
21514,COL,South America,Colombia,2020-07-13,154277.0,3832.0,4856.571,5455.0,148.0,177.857,3032.002,75.31,95.446,107.207,2.909,3.495,1.26,,,,,,,,,25533.0,1052247.0,20.68,0.502,24987.0,0.491,0.254,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21515,COL,South America,Colombia,2020-07-14,159898.0,5621.0,5057.714,5625.0,170.0,180.857,3142.471,110.469,99.399,110.548,3.341,3.554,1.28,,,,,,,,,25512.0,1077759.0,21.181,0.501,25626.0,0.504,0.257,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21516,COL,South America,Colombia,2020-07-15,165169.0,5271.0,5218.714,5814.0,189.0,183.857,3246.062,103.591,102.563,114.262,3.714,3.613,1.3,,,,,,,,,25684.0,1103443.0,21.686,0.505,26247.0,0.516,0.258,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21517,COL,South America,Colombia,2020-07-16,173206.0,8037.0,5604.714,6029.0,215.0,187.857,3404.013,157.951,110.149,118.488,4.225,3.692,1.33,,,,,,,,,25326.0,1128769.0,22.184,0.498,26826.0,0.527,0.259,3.9,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21518,COL,South America,Colombia,2020-07-17,182140.0,8934.0,5909.143,6288.0,259.0,194.714,3579.593,175.58,116.132,123.578,5.09,3.827,1.33,,,,,,,,,25871.0,1154640.0,22.692,0.508,27210.0,0.535,0.267,3.7,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21519,COL,South America,Colombia,2020-07-18,190700.0,8560.0,6438.286,6516.0,228.0,199.571,3747.822,168.229,126.531,128.059,4.481,3.922,1.31,,,,,,,,,26345.0,1180985.0,23.21,0.518,25622.0,0.504,0.276,3.6,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21520,COL,South America,Colombia,2020-07-19,197278.0,6578.0,6690.429,6736.0,220.0,204.143,3877.099,129.277,131.487,132.382,4.324,4.012,1.28,,,,,,,,,24039.0,1205024.0,23.682,0.472,25473.0,0.501,0.279,3.6,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,64.53
21521,COL,South America,Colombia,2020-07-20,204005.0,6727.0,7104.0,6929.0,193.0,210.571,4009.305,132.206,139.615,136.175,3.793,4.138,1.25,,,,,,,,,26405.0,1231429.0,24.201,0.519,25597.0,0.503,0.28,3.6,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21522,COL,South America,Colombia,2020-07-21,211038.0,7033.0,7305.714,7166.0,237.0,220.143,4147.524,138.219,143.579,140.833,4.658,4.326,1.22,,,,,,,,,26975.0,1258404.0,24.731,0.53,25806.0,0.507,0.283,3.5,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21523,COL,South America,Colombia,2020-07-22,218428.0,7390.0,7608.429,7373.0,207.0,222.714,4292.76,145.235,149.528,144.901,4.068,4.377,1.2,,,,,,,,,28772.0,1287176.0,25.297,0.565,26248.0,0.516,0.292,3.4,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21524,COL,South America,Colombia,2020-07-23,226373.0,7945.0,7595.286,7688.0,315.0,237.0,4448.903,156.143,149.27,151.092,6.191,4.658,1.18,,,,,,,,,28402.0,1315578.0,25.855,0.558,26687.0,0.524,0.301,3.3,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21525,COL,South America,Colombia,2020-07-24,233541.0,7168.0,7343.0,7975.0,287.0,241.0,4589.775,140.873,144.312,156.732,5.64,4.736,1.17,,,,,,,,,28430.0,1344008.0,26.414,0.559,27053.0,0.532,0.302,3.3,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21526,COL,South America,Colombia,2020-07-25,240795.0,7254.0,7156.429,8269.0,294.0,250.429,4732.338,142.563,140.645,162.51,5.778,4.922,1.18,,,,,,,,,29508.0,1373516.0,26.994,0.58,27504.0,0.541,0.308,3.2,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21527,COL,South America,Colombia,2020-07-26,248976.0,8181.0,7385.429,8525.0,256.0,255.571,4893.119,160.781,145.146,167.542,5.031,5.023,1.2,,,,,,,,,30004.0,1403520.0,27.583,0.59,28357.0,0.557,0.309,3.2,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,78.2
21528,COL,South America,Colombia,2020-07-27,257101.0,8125.0,7585.143,8777.0,252.0,264.0,5052.799,159.68,149.071,172.494,4.953,5.188,1.21,,,,,,,,,30265.0,1433785.0,28.178,0.595,28908.0,0.568,0.315,3.2,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21529,COL,South America,Colombia,2020-07-28,267385.0,10284.0,8049.571,9074.0,297.0,272.571,5254.91,202.111,158.198,178.331,5.837,5.357,1.22,,,,,,,,,31038.0,1464823.0,28.788,0.61,29488.0,0.58,0.321,3.1,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21530,COL,South America,Colombia,2020-07-29,276055.0,8670.0,8232.429,9454.0,380.0,297.286,5425.302,170.391,161.792,185.799,7.468,5.843,1.2,,,,,,,,,32056.0,1496879.0,29.418,0.63,29958.0,0.589,0.319,3.1,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21531,COL,South America,Colombia,2020-07-30,286020.0,9965.0,8521.0,9810.0,356.0,303.143,5621.144,195.842,167.463,192.796,6.996,5.958,1.19,,,,,,,,,35599.0,1532478.0,30.118,0.7,30986.0,0.609,0.314,3.2,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21532,COL,South America,Colombia,2020-07-31,295508.0,9488.0,8852.429,10105.0,295.0,304.286,5807.611,186.467,173.977,198.593,5.798,5.98,1.19,,,,,,,,,36062.0,1568540.0,30.826,0.709,32076.0,0.63,0.316,3.2,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21533,COL,South America,Colombia,2020-08-01,306181.0,10673.0,9340.857,10330.0,225.0,294.429,6017.367,209.756,183.576,203.015,4.422,5.786,1.19,,,,,,,,,35503.0,1604043.0,31.524,0.698,32932.0,0.647,0.289,3.5,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,
21534,COL,South America,Colombia,2020-08-02,317651.0,11470.0,9810.714,10650.0,320.0,303.571,6242.787,225.42,192.81,209.304,6.289,5.966,1.18,,,,,,,,,40153.0,1644196.0,32.313,0.789,34382.0,0.676,0.314,3.2,tests performed,,,,,,,,,,,,87.04,50882884.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,84.93
